#{"t_start": 1716470062.9891818, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
1608.047334,500,2719.805419
-304.096568,120,2730.957418
3387.507402,500,2775.747401
1424.593736,500,2820.52304
2048.726145,500,2866.641769
1655.509194,500,2911.493289
1640.105263,500,2956.479995
-145.850326,500,3001.551036
1824.480448,500,3045.737305
702.668532,500,3091.188659
796.949592,500,3136.362679
3559.685594,500,3180.548312
4128.726433,500,3225.975231
633.338184,500,3272.109641
2714.823873,500,3317.227079
-1914.732967,500,3362.631434
24.377994,500,3407.197704
2762.130474,500,3452.282847
4046.866256,500,3497.252512
-1894.147791,500,3541.934153
3562.795462,500,3587.144027
-1902.004246,500,3632.682167
-27.645361,3,3633.073163
3705.920873,500,3678.683351
4784.971834,500,3724.470952
2782.456895,500,3769.75186
3394.664148,500,3815.335932
6926.634095,500,3860.502263
-48.470597,11,3861.612264
1537.783804,500,3907.256054
2020.129292,500,3953.027105
3469.450071,500,3998.334467
6035.426984,104,4007.619484
1544.497418,500,4053.425869
3075.292509,500,4098.686934
1378.601481,500,4144.521207
1676.459501,500,4189.605907
1821.881796,500,4235.274443
7612.462739,500,4279.583153
1076.264902,500,4324.964782
-80.966814,23,4327.117781
-34.663428,10,4328.133739
3392.158001,500,4371.857
5080.359813,500,4416.709321
-64.522429,17,4418.278821
2072.698025,500,4464.462187
2272.700715,500,4510.7978
9726.983944,500,4555.867595
8040.373643,152,4569.506653
4938.390261,500,4615.476887
-40.73447,14,4616.79846
2142.635537,500,4662.207289
-27.645513,3,4662.57129
5013.126588,500,4707.755907
2693.959438,500,4752.864056
2822.257216,500,4797.375718
-1836.268667,500,4842.321104
3739.108569,500,4888.000242
6868.796789,500,4933.144271
2808.573081,500,4976.449092
-30.089935,7,4977.101844
3425.030052,500,5018.533274
2098.989771,500,5059.627146
891.605198,500,5101.849226
5854.525537,51,5106.216226
4776.987977,500,5147.934094
-1871.810252,500,5189.900207
-56.44316,14,5191.13098
5585.854104,39,5194.456694
-1839.995867,500,5236.335169
5606.089343,38,5239.566371
5940.882613,48,5243.649585
2741.942092,500,5285.57535
2917.857477,500,5326.898788
-21.42795,1,5327.060788
-24.309755,3,5327.413615
5142.868726,500,5368.68031
-1902.446041,500,5410.165664
-237.250547,130,5421.091323
3741.659317,500,5463.468089
235.142667,177,5478.195369
-1791.575738,485,5518.096932
3589.999492,500,5559.310209
-21.427407,1,5559.492712
-292.227223,500,5600.974694
3650.369695,500,5642.346892
5505.531276,34,5645.267391
4494.25848,500,5686.561292
4493.037886,500,5727.924254
-21.427591,1,5728.075757
5488.445247,31,5730.762376
1968.29973,256,5751.876585
3461.829005,500,5792.986328
-21.427493,1,5793.144828
-561.232772,232,5812.548702
-21.427461,1,5812.7052
6069.664732,87,5820.109449
5363.804924,39,5823.546585
5373.533292,27,5825.799888
4135.936176,500,5867.00618
4594.073677,500,5908.336725
3703.708201,500,5950.076262
5499.8328,33,5952.809061
5442.071319,34,5955.675197
-21.427562,1,5955.844697
3926.493706,500,5997.9901
1470.826752,176,6012.711742
-1849.717867,500,6058.814678
716.395601,500,6099.598547
2405.898821,275,6122.455956
5589.97821,38,6125.534587
5385.401922,500,6166.88062
-442.422406,500,6208.274324
5593.951571,37,6211.460755
4143.330752,500,6253.158413
422.014844,96,6261.208412
182.62515,131,6272.138097
-22.865037,2,6272.388597
5467.614467,32,6275.106097
286.359272,160,6288.417648
-1993.779685,500,6330.132924
-2043.560168,500,6371.834436
4598.806601,500,6413.206757
5388.590258,29,6415.686757
-21.427908,1,6415.837257
540.92873,72,6421.955179
-1931.984667,500,6463.764987
5628.144075,38,6466.968991
7153.881124,239,6486.939533
5483.759096,33,6489.760033
4612.373656,500,6531.415362
5555.066815,35,6534.288929
-73.022269,20,6535.93342
213.220388,41,6539.472621
4458.853525,500,6580.619781
-21.42786,1,6580.77128
5392.515753,31,6583.32232
-70.249347,19,6584.968894
-21.428082,1,6585.123894
-64.877179,17,6586.606894
-21.428177,1,6586.756894
7191.720627,500,6628.608403
3468.157125,500,6670.443951
1948.105944,500,6712.274106
7321.457034,202,6729.187376
3691.512419,500,6771.456443
-920.637854,313,6797.732597
41.094109,23,6799.695216
2218.508327,500,6841.402678
-32.795081,5,6841.887178
-21.427905,1,6842.070678
3907.70045,500,6883.651694
2575.846442,333,6911.265358
4256.866648,500,6952.788369
5490.942092,34,6955.553854
-21.427846,1,6955.699858
5346.739672,26,6957.860697
-22.538345,1,6958.016201
-25.08656,2,6958.247399
-22.538362,1,6958.399396
-21.427929,1,6958.553152
4887.160158,500,6999.636148
5580.83201,36,7002.664696
5473.405541,31,7005.238196
-21.428093,1,7005.390696
-21.427813,1,7005.548196
6923.036098,124,7015.688503
4575.051016,500,7057.278175
4437.825497,500,7098.802765
-21.427848,1,7098.952765
-22.538299,1,7099.145268
-21.427711,1,7099.289265
-21.428279,1,7099.433765
-21.427612,1,7099.580765
-21.428035,1,7099.728265
-21.427846,1,7099.881265
-21.42795,1,7100.032265
2917.517755,500,7141.852737
5405.327144,28,7144.304183
5434.080186,31,7147.105367
-21.428034,1,7147.253867
5419.461674,28,7149.80393
-21.427784,1,7149.95593
-21.427936,1,7150.100937
-22.538413,1,7150.257437
-22.538317,1,7150.413652
5435.744441,30,7153.08209
59.949583,28,7166.977482
-21.428179,1,7167.130528
3003.602445,500,7208.719025
4358.988363,500,7250.567956
4638.073472,500,7292.312195
3605.246824,499,7335.082817
5406.326119,28,7337.569424
2779.637971,500,7381.076705
-22.538289,1,7381.226705
5488.826949,32,7388.00952
3726.324485,500,7434.482292
-21.428227,1,7434.63409
4427.847178,500,7476.446128
7506.600053,216,7498.550825
6462.163039,500,7542.479824
-22.53855,1,7542.674824
5235.971377,500,7584.857641
-22.538526,1,7585.050301
41.661156,50,7589.48952
5767.199427,54,7594.324766
1084.541265,149,7607.135634
-21.428196,1,7607.328379
-22.538534,1,7607.521551
3725.315074,500,7650.751904
-21.428119,1,7650.944904
-21.428195,1,7651.135904
-21.428182,1,7651.327904
4890.736829,500,7695.105783
2034.343258,250,7719.630599
5469.235814,29,7722.261949
5353.899681,28,7730.596995
5414.061597,31,7733.246964
-22.538453,1,7733.395844
5571.686352,37,7736.513532
5487.091682,32,7739.24647
5417.004289,31,7741.896033
-22.538437,1,7742.043759
5569.162012,35,7745.030401
-21.427979,1,7745.181422
5563.5435,36,7748.344416
-21.428231,1,7748.501416
-22.538462,1,7748.648416
151.926661,78,7754.990915
-7.580092,17,7756.364915
7.904633,22,7758.225206
5574.143654,37,7761.313668
-21.428249,1,7761.467116
5490.442824,36,7764.727781
5433.126123,31,7767.570454
3884.263094,500,7810.814706
4268.613322,500,7852.854423
10651.694598,313,7878.746844
-2.985193,24,7884.162666
2070.241032,221,7902.504312
5405.237436,500,7944.262543
-21.428185,1,7944.416879
-22.538443,1,7944.564011
0.290894,30,7947.186792
5411.39165,30,7949.794966
-21.428034,1,7949.945391
-22.538463,1,7950.098829
-21.428141,1,7950.253013
-22.538399,1,7950.407424
3442.550037,330,7977.911725
-21.427983,1,7978.065626
8685.639649,273,8000.929025
-21.428622,1,8001.089879
3612.202432,463,8039.793926
-21.428023,1,8039.946177
-21.427865,1,8040.097751
5910.913501,500,8082.001986
-21.428345,1,8082.148428
1023.210693,175,8096.910842
5491.199436,32,8099.726085
-21.428327,1,8099.889125
-21.428146,1,8100.04307
4173.47735,500,8142.26206
4682.985421,500,8187.775727
-21.428594,1,8187.928887
5378.496065,29,8190.412746
-21.428171,1,8190.563549
1025.764761,198,8207.229509
